datetime,load_mw,temperature_c,precipitation_mm,solar_radiation_wm2,windspeed_ms,humidity_pct,gas_price_mmbtu,is_holiday,is_weekend,hour_of_day,day_of_week,month
2019-01-01 00:00:00,21934,4.525,0.0,0.0,3.6525,57.5,2.61,0,0,0,1,1
2019-01-01 01:00:00,21188,4.475,0.0,0.0,3.125,56.5,2.61,0,0,1,1,1
2019-01-01 02:00:00,20613,3.4749999999999996,0.0,0.0,3.1950000000000003,57.25,2.61,0,0,2,1,1
2019-01-01 03:00:00,20298,3.5,0.0,0.0,2.635,54.0,2.61,0,0,3,1,1
2019-01-01 04:00:00,20338,2.025,0.0,0.0,2.985,59.5,2.61,0,0,4,1,1
2019-01-01 05:00:00,20807,2.8499999999999996,0.0,0.0,1.9425,60.0,2.61,0,0,5,1,1
2019-01-01 06:00:00,21543,2.625,0.0,0.0,1.8775,59.5,2.61,0,0,6,1,1
2019-01-01 07:00:00,21514,2.575,0.0,0.0,1.9075,56.0,2.61,0,0,7,1,1
2019-01-01 08:00:00,20906,2.525,0.0,0.0,1.1825,54.0,2.61,0,0,8,1,1
2019-01-01 09:00:00,20291,3.1,0.0,30.5,1.5275,56.25,2.61,0,0,9,1,1
2019-01-01 10:00:00,19691,5.65,0.0,176.5,2.0725,51.25,2.61,0,0,10,1,1
2019-01-01 11:00:00,19097,8.0,0.0,333.75,2.56,41.25,2.61,0,0,11,1,1
2019-01-01 12:00:00,18680,9.75,0.0,452.5,2.5549999999999997,36.5,2.61,0,0,12,1,1
2019-01-01 13:00:00,18765,11.125,0.0,519.5,3.375,33.75,2.61,0,0,13,1,1
2019-01-01 14:00:00,19406,12.05,0.0,518.5,3.4825,31.75,2.61,0,0,14,1,1
2019-01-01 15:00:00,20621,12.35,0.0,438.25,2.7025,31.75,2.61,0,0,15,1,1
2019-01-01 16:00:00,23016,12.35,0.0,338.0,2.4625,32.5,2.61,0,0,16,1,1
2019-01-01 17:00:00,26277,11.925,0.0,193.75,1.995,39.0,2.61,0,0,17,1,1
2019-01-01 18:00:00,26921,8.575,0.0,43.75,3.345,46.75,2.61,0,0,18,1,1
2019-01-01 19:00:00,26736,8.95,0.0,0.0,2.8225,37.75,2.61,0,0,19,1,1
2019-01-01 20:00:00,26319,7.475,0.0,0.0,2.2,40.0,2.61,0,0,20,1,1
2019-01-01 21:00:00,25351,5.825,0.0,0.0,2.185,45.0,2.61,0,0,21,1,1
2019-01-01 22:00:00,23802,4.1,0.0,0.0,2.3925,51.0,2.61,0,0,22,1,1
2019-01-01 23:00:00,22274,3.1750000000000003,0.0,0.0,1.98,53.5,2.61,0,0,23,1,1
2019-01-02 00:00:00,21285,2.9250000000000003,0.0,0.0,2.3575,54.0,3.25,0,0,0,2,1
2019-01-02 01:00:00,20594,2.325,0.0,0.0,2.42,56.75,3.25,0,0,1,2,1
2019-01-02 02:00:00,20275,1.675,0.0,0.0,2.3525,60.0,3.25,0,0,2,2,1
2019-01-02 03:00:00,20401,1.55,0.0,0.0,2.345,59.5,3.25,0,0,3,2,1
2019-01-02 04:00:00,21189,1.15,0.0,0.0,2.225,60.75,3.25,0,0,4,2,1
2019-01-02 05:00:00,22800,0.675,0.0,0.0,1.975,65.75,3.25,0,0,5,2,1
2019-01-02 06:00:00,24901,0.1749999999999999,0.0,0.0,1.7274999999999998,67.25,3.25,0,0,6,2,1
2019-01-02 07:00:00,25901,0.2,0.0,0.0,1.6975,66.5,3.25,0,0,7,2,1
2019-01-02 08:00:00,25577,-0.1749999999999999,0.0,0.0,1.665,67.0,3.25,0,0,8,2,1
2019-01-02 09:00:00,24534,1.5,0.0,29.25,1.4125,64.0,3.25,0,0,9,2,1
2019-01-02 10:00:00,23596,5.15,0.0,169.25,1.36,53.0,3.25,0,0,10,2,1
2019-01-02 11:00:00,22804,7.65,0.0,324.25,1.1475,44.5,3.25,0,0,11,2,1
2019-01-02 12:00:00,22312,9.325,0.0,443.0,0.91,40.75,3.25,0,0,12,2,1
2019-01-02 13:00:00,22324,10.6,0.0,508.25,0.865,38.25,3.25,0,0,13,2,1
2019-01-02 14:00:00,22710,11.55,0.0,513.75,0.9325,36.25,3.25,0,0,14,2,1
2019-01-02 15:00:00,23741,12.15,0.0,458.25,1.0675,36.25,3.25,0,0,15,2,1
2019-01-02 16:00:00,25754,12.225,0.0,347.75,1.3475,38.25,3.25,0,0,16,2,1
2019-01-02 17:00:00,28580,12.125,0.0,196.25,1.2025,47.25,3.25,0,0,17,2,1
2019-01-02 18:00:00,29134,10.425,0.0,44.75,1.4,42.75,3.25,0,0,18,2,1
2019-01-02 19:00:00,28971,10.1,0.0,0.0,1.0575,42.0,3.25,0,0,19,2,1
2019-01-02 20:00:00,28540,8.025,0.0,0.0,1.23,52.5,3.25,0,0,20,2,1
2019-01-02 21:00:00,27376,5.9,0.0,0.0,1.8825,60.0,3.25,0,0,21,2,1
2019-01-02 22:00:00,25593,4.775,0.0,0.0,1.9875,63.75,3.25,0,0,22,2,1
2019-01-02 23:00:00,23876,4.125,0.0,0.0,1.805,65.25,3.25,0,0,23,2,1
2019-01-03 00:00:00,22593,3.5250000000000004,0.0,0.0,1.9875,67.75,2.72,0,0,0,3,1
2019-01-03 01:00:00,21757,3.825,0.0,0.0,1.79,66.0,2.72,0,0,1,3,1
2019-01-03 02:00:00,21393,3.65,0.0,0.0,1.865,66.5,2.72,0,0,2,3,1
2019-01-03 03:00:00,21408,2.65,0.0,0.0,2.4375,70.25,2.72,0,0,3,3,1
2019-01-03 04:00:00,22121,5.0,0.0,0.0,1.2725,59.75,2.72,0,0,4,3,1
2019-01-03 05:00:00,23696,4.025,0.0,0.0,1.1975,65.0,2.72,0,0,5,3,1
2019-01-03 06:00:00,25911,3.15,0.0,0.0,1.5825,68.25,2.72,0,0,6,3,1
2019-01-03 07:00:00,26998,2.3,0.0,0.0,1.73,70.25,2.72,0,0,7,3,1
2019-01-03 08:00:00,26521,2.1,0.0,0.0,1.8325,71.0,2.72,0,0,8,3,1
2019-01-03 09:00:00,25376,2.925,0.0,28.75,1.45,70.5,2.72,0,0,9,3,1
2019-01-03 10:00:00,24387,5.625,0.0,168.0,1.3325,62.0,2.72,0,0,10,3,1
2019-01-03 11:00:00,23514,8.175,0.0,320.75,1.305,55.5,2.72,0,0,11,3,1
2019-01-03 12:00:00,23121,10.175,0.0,436.25,1.17,50.5,2.72,0,0,12,3,1
2019-01-03 13:00:00,23265,11.675,0.0,490.75,1.1125,46.5,2.72,0,0,13,3,1
2019-01-03 14:00:00,23686,12.875,0.0,495.25,1.1675,43.0,2.72,0,0,14,3,1
2019-01-03 15:00:00,24368,13.55,0.0,448.25,1.565,41.5,2.72,0,0,15,3,1
2019-01-03 16:00:00,26056,13.7,0.0,323.5,1.6325,41.25,2.72,0,0,16,3,1
2019-01-03 17:00:00,28554,13.325,0.0,173.75,1.2475,49.5,2.72,0,0,17,3,1
2019-01-03 18:00:00,29026,10.025,0.0,40.75,2.2275,60.5,2.72,0,0,18,3,1
2019-01-03 19:00:00,28800,8.65,0.0,0.0,2.5025,66.0,2.72,0,0,19,3,1
2019-01-03 20:00:00,28225,7.275,0.0,0.0,2.235,72.25,2.72,0,0,20,3,1
2019-01-03 21:00:00,27025,7.425,0.0,0.0,1.6475,70.25,2.72,0,0,21,3,1
2019-01-03 22:00:00,25253,6.15,0.0,0.0,1.7474999999999998,72.25,2.72,0,0,22,3,1
2019-01-03 23:00:00,23522,5.325,0.0,0.0,1.71,74.25,2.72,0,0,23,3,1
2019-01-04 00:00:00,22427,4.85,0.0,0.0,1.7325,74.5,2.8,0,0,0,4,1
2019-01-04 01:00:00,21632,5.075,0.0,0.0,1.6425,72.75,2.8,0,0,1,4,1
2019-01-04 02:00:00,21253,5.0,0.0,0.0,1.725,72.0,2.8,0,0,2,4,1
2019-01-04 03:00:00,21250,4.050000000000001,0.0,0.0,2.0275,73.0,2.8,0,0,3,4,1
2019-01-04 04:00:00,21938,4.375,0.0,0.0,1.72,70.5,2.8,0,0,4,4,1
2019-01-04 05:00:00,23515,5.325,0.0,0.0,1.1125,67.0,2.8,0,0,5,4,1
2019-01-04 06:00:00,25740,4.3,0.0,0.0,1.14,69.75,2.8,0,0,6,4,1
2019-01-04 07:00:00,26724,3.325,0.0,0.0,1.3725,72.5,2.8,0,0,7,4,1
2019-01-04 08:00:00,26362,3.125,0.0,0.0,1.63,72.0,2.8,0,0,8,4,1
2019-01-04 09:00:00,25469,3.975,0.0,27.75,1.3275,70.25,2.8,0,0,9,4,1
2019-01-04 10:00:00,24441,6.75,0.0,153.25,0.9475,65.0,2.8,0,0,10,4,1
2019-01-04 11:00:00,23569,9.425,0.0,291.25,1.38,58.25,2.8,0,0,11,4,1
2019-01-04 12:00:00,23059,11.725,0.0,413.0,1.705,52.5,2.8,0,0,12,4,1
2019-01-04 13:00:00,23006,13.225,0.0,469.25,1.91,48.75,2.8,0,0,13,4,1
2019-01-04 14:00:00,23253,14.425,0.0,504.0,2.1775,46.25,2.8,0,0,14,4,1
2019-01-04 15:00:00,24057,15.15,0.0,457.75,2.465,45.75,2.8,0,0,15,4,1
2019-01-04 16:00:00,25724,15.15,0.0,348.75,2.3925,47.25,2.8,0,0,16,4,1
2019-01-04 17:00:00,28049,14.05,0.0,199.0,2.0175,59.5,2.8,0,0,17,4,1
2019-01-04 18:00:00,28347,10.65,0.0,47.5,2.4924999999999997,66.25,2.8,0,0,18,4,1
2019-01-04 19:00:00,27900,9.6,0.0,0.0,2.165,69.25,2.8,0,0,19,4,1
2019-01-04 20:00:00,27253,8.025,0.0,0.0,2.215,75.75,2.8,0,0,20,4,1
2019-01-04 21:00:00,26210,7.625,0.0,0.0,2.1075,76.75,2.8,0,0,21,4,1
2019-01-04 22:00:00,24694,7.05,0.0,0.0,2.1625,78.5,2.8,0,0,22,4,1
2019-01-04 23:00:00,23112,6.65,0.0,0.0,2.4325,79.25,2.8,0,0,23,4,1
2019-01-05 00:00:00,21956,6.35,0.0,0.0,2.41,79.0,2.8,0,1,0,5,1
2019-01-05 01:00:00,21029,6.5,0.0,0.0,2.6225,78.0,2.8,0,1,1,5,1
2019-01-05 02:00:00,20902,6.6,0.0,0.0,2.905,81.5,2.8,0,1,2,5,1
2019-01-05 03:00:00,20632,6.25,0.0,0.0,2.67,83.0,2.8,0,1,3,5,1
2019-01-05 04:00:00,20760,6.199999999999999,0.0,0.0,2.955,85.0,2.8,0,1,4,5,1
2019-01-05 05:00:00,21400,5.25,0.0,0.0,2.44,85.5,2.8,0,1,5,5,1
2019-01-05 06:00:00,22481,5.35,0.0,0.0,2.6,86.75,2.8,0,1,6,5,1
2019-01-05 07:00:00,23324,6.275,0.0,0.0,2.6575,83.5,2.8,0,1,7,5,1
2019-01-05 08:00:00,24363,7.1000000000000005,0.0,0.0,2.7325,78.75,2.8,0,1,8,5,1
2019-01-05 09:00:00,25135,7.95,0.025,10.75,3.73,72.0,2.8,0,1,9,5,1
2019-01-05 10:00:00,25067,9.5,0.15,49.75,4.03,65.0,2.8,0,1,10,5,1
2019-01-05 11:00:00,25059,10.7,0.675,100.25,4.5675,68.25,2.8,0,1,11,5,1
2019-01-05 12:00:00,24885,11.35,0.675,112.75,5.3500000000000005,70.25,2.8,0,1,12,5,1
2019-01-05 13:00:00,24798,11.925,0.575,145.25,5.6925,69.75,2.8,0,1,13,5,1
2019-01-05 14:00:00,24986,12.45,0.525,145.75,5.7675,68.0,2.8,0,1,14,5,1
2019-01-05 15:00:00,25209,12.725,0.3,125.5,6.1375,69.25,2.8,0,1,15,5,1
2019-01-05 16:00:00,25962,11.8,0.8250000000000001,59.0,5.5225,76.75,2.8,0,1,16,5,1
2019-01-05 17:00:00,27482,11.0,0.7000000000000001,45.5,4.470000000000001,78.25,2.8,0,1,17,5,1
2019-01-05 18:00:00,27482,10.475,1.6,10.5,5.3675,82.0,2.8,0,1,18,5,1
2019-01-05 19:00:00,26982,9.75,0.975,0.0,5.755,86.75,2.8,0,1,19,5,1
2019-01-05 20:00:00,26249,9.275,0.95,0.0,5.6674999999999995,86.0,2.8,0,1,20,5,1
2019-01-05 21:00:00,25285,9.175,0.725,0.0,4.4825,85.75,2.8,0,1,21,5,1
2019-01-05 22:00:00,23845,8.8,0.8999999999999999,0.0,3.3600000000000003,89.0,2.8,0,1,22,5,1
2019-01-05 23:00:00,22468,8.525,0.625,0.0,3.51,88.75,2.8,0,1,23,5,1
2019-01-06 00:00:00,21554,7.85,0.7,0.0,3.1325000000000003,91.0,2.8,0,1,0,6,1
2019-01-06 01:00:00,20717,7.375,0.925,0.0,3.1775,90.25,2.8,0,1,1,6,1
2019-01-06 02:00:00,20177,7.225,0.45,0.0,2.9825,91.25,2.8,0,1,2,6,1
2019-01-06 03:00:00,19908,6.825,0.225,0.0,3.08,92.0,2.8,0,1,3,6,1
2019-01-06 04:00:00,19981,5.975,0.05,0.0,2.6174999999999997,93.5,2.8,0,1,4,6,1
2019-01-06 05:00:00,20137,7.55,0.025,0.0,2.5325,92.75,2.8,0,1,5,6,1
2019-01-06 06:00:00,20787,7.575,0.175,0.0,3.275,91.75,2.8,0,1,6,6,1
2019-01-06 07:00:00,21257,7.75,0.15,0.0,3.0575,89.5,2.8,0,1,7,6,1
2019-01-06 08:00:00,21537,7.425,0.1,0.0,3.47,90.25,2.8,0,1,8,6,1
2019-01-06 09:00:00,21923,8.475000000000001,0.075,21.0,3.865,86.75,2.8,0,1,9,6,1
2019-01-06 10:00:00,22164,9.7,0.175,88.25,4.2924999999999995,83.5,2.8,0,1,10,6,1
2019-01-06 11:00:00,22125,10.525,0.5249999999999999,148.5,4.66,80.25,2.8,0,1,11,6,1
2019-01-06 12:00:00,22305,11.125,1.0,204.75,5.1025,77.5,2.8,0,1,12,6,1
2019-01-06 13:00:00,22513,11.5,1.375,170.0,5.3925,75.25,2.8,0,1,13,6,1
2019-01-06 14:00:00,22944,12.075,1.55,175.25,5.765,72.25,2.8,0,1,14,6,1
2019-01-06 15:00:00,23536,12.25,1.575,152.75,6.205,71.5,2.8,0,1,15,6,1
2019-01-06 16:00:00,24879,11.65,2.45,106.75,6.2,76.75,2.8,0,1,16,6,1
2019-01-06 17:00:00,27162,10.95,1.975,58.25,6.115,77.75,2.8,0,1,17,6,1
2019-01-06 18:00:00,27470,10.625,2.0,13.5,6.6975,79.75,2.8,0,1,18,6,1
2019-01-06 19:00:00,27071,10.575,2.0,0.0,6.515000000000001,83.25,2.8,0,1,19,6,1
2019-01-06 20:00:00,26300,11.075,1.275,0.0,6.3625,82.25,2.8,0,1,20,6,1
2019-01-06 21:00:00,24997,10.775,0.75,0.0,5.685,84.5,2.8,0,1,21,6,1
2019-01-06 22:00:00,23646,10.975,0.675,0.0,6.09,83.75,2.8,0,1,22,6,1
2019-01-06 23:00:00,22062,10.925,0.7250000000000001,0.0,5.8125,85.25,2.8,0,1,23,6,1
2019-01-07 00:00:00,20873,11.025,1.1,0.0,6.145,84.25,2.74,0,0,0,0,1
2019-01-07 01:00:00,20259,10.5,0.175,0.0,5.5275,85.5,2.74,0,0,1,0,1
2019-01-07 02:00:00,20143,11.075,0.1,0.0,4.8774999999999995,82.0,2.74,0,0,2,0,1
2019-01-07 03:00:00,20126,10.625,0.05,0.0,4.73,83.0,2.74,0,0,3,0,1
2019-01-07 04:00:00,20427,9.9,0.175,0.0,4.5675,85.5,2.74,0,0,4,0,1
2019-01-07 05:00:00,21769,10.675,0.125,0.0,3.71,87.5,2.74,0,0,5,0,1
2019-01-07 06:00:00,24425,10.55,0.1,0.0,3.0225,87.5,2.74,0,0,6,0,1
2019-01-07 07:00:00,25898,10.2,0.125,0.0,2.91,88.5,2.74,0,0,7,0,1
2019-01-07 08:00:00,25811,9.825,0.15,0.0,2.8725,88.5,2.74,0,0,8,0,1
2019-01-07 09:00:00,25393,10.05,0.075,10.0,2.9075,88.75,2.74,0,0,9,0,1
2019-01-07 10:00:00,24743,11.175,0.075,69.5,2.7375,85.5,2.74,0,0,10,0,1
2019-01-07 11:00:00,24270,12.75,0.0,200.25,2.825,79.25,2.74,0,0,11,0,1
2019-01-07 12:00:00,23972,13.85,0.0,284.5,2.895,72.0,2.74,0,0,12,0,1
2019-01-07 13:00:00,23948,14.7,0.0,294.25,2.6975,69.0,2.74,0,0,13,0,1
2019-01-07 14:00:00,24166,15.25,0.0,276.75,2.5175,67.5,2.74,0,0,14,0,1
2019-01-07 15:00:00,24802,15.7,0.0,269.25,2.6725,66.25,2.74,0,0,15,0,1
2019-01-07 16:00:00,26042,15.75,0.0,192.5,2.4025,67.0,2.74,0,0,16,0,1
2019-01-07 17:00:00,28329,14.75,0.0,106.0,2.25,76.5,2.74,0,0,17,0,1
2019-01-07 18:00:00,28544,13.25,0.0,30.0,2.0,82.25,2.74,0,0,18,0,1
2019-01-07 19:00:00,28076,12.675,0.0,0.0,2.0425,85.0,2.74,0,0,19,0,1
2019-01-07 20:00:00,27246,12.15,0.0,0.0,2.5025,85.0,2.74,0,0,20,0,1
2019-01-07 21:00:00,25745,11.7,0.025,0.0,2.3025,85.5,2.74,0,0,21,0,1
2019-01-07 22:00:00,23885,11.05,0.025,0.0,1.6025,86.25,2.74,0,0,22,0,1
2019-01-07 23:00:00,22208,10.55,0.0,0.0,1.9175,88.0,2.74,0,0,23,0,1
2019-01-08 00:00:00,21126,10.225,0.0,0.0,2.0725,89.25,2.89,0,0,0,1,1
2019-01-08 01:00:00,20646,9.9,0.0,0.0,2.0025,90.0,2.89,0,0,1,1,1
2019-01-08 02:00:00,20174,10.275,0.0,0.0,1.655,87.5,2.89,0,0,2,1,1
2019-01-08 03:00:00,20113,9.775,0.0,0.0,2.095,89.0,2.89,0,0,3,1,1
2019-01-08 04:00:00,20800,9.425,0.0,0.0,2.02,88.5,2.89,0,0,4,1,1
2019-01-08 05:00:00,22348,9.575,0.0,0.0,1.5925,88.5,2.89,0,0,5,1,1
2019-01-08 06:00:00,24853,9.45,0.0,0.0,2.1525000000000003,88.0,2.89,0,0,6,1,1
2019-01-08 07:00:00,25796,9.575,0.025,0.0,2.2675,85.75,2.89,0,0,7,1,1
2019-01-08 08:00:00,25710,9.775,0.125,0.0,1.995,84.75,2.89,0,0,8,1,1
2019-01-08 09:00:00,25438,10.575,0.125,20.0,2.4025,83.5,2.89,0,0,9,1,1
2019-01-08 10:00:00,24919,12.425,0.0,100.5,2.5175,78.75,2.89,0,0,10,1,1
2019-01-08 11:00:00,24604,14.15,0.0,176.0,2.705,72.5,2.89,0,0,11,1,1
2019-01-08 12:00:00,24381,15.8,0.05,246.75,3.06,64.5,2.89,0,0,12,1,1
2019-01-08 13:00:00,24334,16.875,0.075,303.0,3.1025,62.25,2.89,0,0,13,1,1
2019-01-08 14:00:00,24417,17.5,0.0,310.0,3.17,60.5,2.89,0,0,14,1,1
2019-01-08 15:00:00,24935,17.925,0.075,299.5,3.67,58.25,2.89,0,0,15,1,1
2019-01-08 16:00:00,25908,17.6,0.0,217.75,3.6875,59.5,2.89,0,0,16,1,1
2019-01-08 17:00:00,27934,16.2,0.025,122.5,2.895,71.25,2.89,0,0,17,1,1
2019-01-08 18:00:00,28081,15.025,0.2249999999999999,25.0,2.5125,74.25,2.89,0,0,18,1,1
2019-01-08 19:00:00,27574,14.675,0.175,0.0,2.69,75.25,2.89,0,0,19,1,1
2019-01-08 20:00:00,26776,13.45,0.275,0.0,3.335,81.0,2.89,0,0,20,1,1
2019-01-08 21:00:00,25537,12.75,0.05,0.0,3.225,84.25,2.89,0,0,21,1,1
2019-01-08 22:00:00,23719,12.125,0.15,0.0,2.72,87.25,2.89,0,0,22,1,1
2019-01-08 23:00:00,22159,11.575,0.15,0.0,2.9075,87.0,2.89,0,0,23,1,1
2019-01-09 00:00:00,21301,11.825,0.025,0.0,2.9175,84.25,2.92,0,0,0,2,1
2019-01-09 01:00:00,20601,11.425,0.2249999999999999,0.0,3.7975,84.5,2.92,0,0,1,2,1
2019-01-09 02:00:00,20154,11.6,0.3,0.0,3.8275,83.0,2.92,0,0,2,2,1
2019-01-09 03:00:00,20083,12.0,0.25,0.0,3.835,79.5,2.92,0,0,3,2,1
2019-01-09 04:00:00,20721,12.125,0.2,0.0,3.9025,78.5,2.92,0,0,4,2,1
2019-01-09 05:00:00,21981,12.2,0.25,0.0,3.125,81.25,2.92,0,0,5,2,1
2019-01-09 06:00:00,24547,12.1,0.375,0.0,2.9625,82.25,2.92,0,0,6,2,1
2019-01-09 07:00:00,25791,11.5,0.35,0.0,3.415,83.75,2.92,0,0,7,2,1
2019-01-09 08:00:00,25474,11.775,0.325,0.0,3.745,81.5,2.92,0,0,8,2,1
2019-01-09 09:00:00,24918,11.75,0.3,16.75,3.49,83.75,2.92,0,0,9,2,1
2019-01-09 10:00:00,24390,12.6,0.125,81.5,3.26,82.25,2.92,0,0,10,2,1
2019-01-09 11:00:00,23870,13.3,0.1999999999999999,144.5,3.455,84.75,2.92,0,0,11,2,1
2019-01-09 12:00:00,23868,14.525,0.075,263.75,3.58,79.75,2.92,0,0,12,2,1
2019-01-09 13:00:00,24042,14.775,0.1,287.25,3.4075,77.5,2.92,0,0,13,2,1
2019-01-09 14:00:00,24285,15.4,0.15,292.5,3.395,75.0,2.92,0,0,14,2,1
2019-01-09 15:00:00,24750,15.225,0.775,221.0,3.15,77.75,2.92,0,0,15,2,1
2019-01-09 16:00:00,25531,14.95,0.35,191.25,3.365,79.0,2.92,0,0,16,2,1
2019-01-09 17:00:00,27755,14.15,0.375,107.5,3.4625000000000004,83.0,2.92,0,0,17,2,1
2019-01-09 18:00:00,28056,13.05,0.05,31.5,2.535,89.0,2.92,0,0,18,2,1
2019-01-09 19:00:00,27532,12.425,0.025,0.0,2.4625000000000004,89.25,2.92,0,0,19,2,1
2019-01-09 20:00:00,26721,12.175,0.05,0.0,2.4450000000000003,86.25,2.92,0,0,20,2,1
2019-01-09 21:00:00,25497,11.4,0.1,0.0,2.5325,88.75,2.92,0,0,21,2,1
2019-01-09 22:00:00,23942,11.05,0.1999999999999999,0.0,2.0475,86.25,2.92,0,0,22,2,1
2019-01-09 23:00:00,22352,10.4,0.15,0.0,2.2325,91.0,2.92,0,0,23,2,1
2019-01-10 00:00:00,21206,9.75,0.075,0.0,2.06,93.5,2.95,0,0,0,3,1
2019-01-10 01:00:00,20493,9.375,0.025,0.0,1.9775,93.75,2.95,0,0,1,3,1
2019-01-10 02:00:00,20114,9.075,0.0,0.0,1.69,92.75,2.95,0,0,2,3,1
2019-01-10 03:00:00,20090,8.425,0.0,0.0,1.9175,93.5,2.95,0,0,3,3,1
2019-01-10 04:00:00,20708,8.25,0.0,0.0,1.6625,92.75,2.95,0,0,4,3,1
2019-01-10 05:00:00,22375,7.75,0.0,0.0,1.4875,93.0,2.95,0,0,5,3,1
2019-01-10 06:00:00,24967,8.35,0.0,0.0,1.23,88.0,2.95,0,0,6,3,1
2019-01-10 07:00:00,25943,8.225000000000001,0.0,0.0,0.9875,88.0,2.95,0,0,7,3,1
2019-01-10 08:00:00,25651,8.075,0.0,0.0,0.745,89.5,2.95,0,0,8,3,1
2019-01-10 09:00:00,25058,7.9,0.0,24.75,1.42,90.5,2.95,0,0,9,3,1
2019-01-10 10:00:00,24196,9.775,0.0,139.75,1.2275,87.75,2.95,0,0,10,3,1
2019-01-10 11:00:00,23504,11.3,0.0,241.5,1.055,85.0,2.95,0,0,11,3,1
2019-01-10 12:00:00,23090,12.575,0.0,320.25,0.9375,81.5,2.95,0,0,12,3,1
2019-01-10 13:00:00,23093,13.675,0.0,380.5,0.79,77.5,2.95,0,0,13,3,1
2019-01-10 14:00:00,23441,14.575,0.0,395.0,1.1675,71.5,2.95,0,0,14,3,1
2019-01-10 15:00:00,24074,15.3,0.0,372.25,1.3225,67.25,2.95,0,0,15,3,1
2019-01-10 16:00:00,25220,15.425,0.0,288.0,1.455,66.0,2.95,0,0,16,3,1
2019-01-10 17:00:00,27436,14.05,0.0,183.0,2.1925,77.0,2.95,0,0,17,3,1
2019-01-10 18:00:00,27859,12.425,0.0,51.75,1.8625,85.25,2.95,0,0,18,3,1
2019-01-10 19:00:00,27475,11.025,0.0,0.0,1.525,90.25,2.95,0,0,19,3,1
2019-01-10 20:00:00,26830,11.275,0.0,0.0,1.015,89.0,2.95,0,0,20,3,1
2019-01-10 21:00:00,25620,10.1,0.0,0.0,1.4125,92.0,2.95,0,0,21,3,1
2019-01-10 22:00:00,24095,9.425,0.0,0.0,1.415,92.5,2.95,0,0,22,3,1
2019-01-10 23:00:00,22497,7.775,0.0,0.0,1.73,96.25,2.95,0,0,23,3,1
2019-01-11 00:00:00,21472,7.45,0.0,0.0,1.785,96.25,2.95,0,0,0,4,1
2019-01-11 01:00:00,20753,7.225,0.0,0.0,2.1675,97.0,2.95,0,0,1,4,1
2019-01-11 02:00:00,20315,7.3,0.0,0.0,1.7275,97.0,2.95,0,0,2,4,1
2019-01-11 03:00:00,20262,7.8,0.0,0.0,1.745,95.0,2.95,0,0,3,4,1
2019-01-11 04:00:00,20891,7.85,0.0,0.0,1.7075,95.5,2.95,0,0,4,4,1
2019-01-11 05:00:00,22438,7.975,0.0,0.0,1.72,95.0,2.95,0,0,5,4,1
2019-01-11 06:00:00,24939,8.5,0.0,0.0,2.0525,94.25,2.95,0,0,6,4,1
2019-01-11 07:00:00,25880,8.925,0.0,0.0,2.5325,91.75,2.95,0,0,7,4,1
2019-01-11 08:00:00,25926,9.25,0.0,0.0,2.25,88.75,2.95,0,0,8,4,1
2019-01-11 09:00:00,25755,9.675,0.0,17.25,2.51,87.25,2.95,0,0,9,4,1
2019-01-11 10:00:00,25181,11.05,0.0,113.5,2.475,82.75,2.95,0,0,10,4,1
2019-01-11 11:00:00,24438,13.1,0.0,245.0,2.6174999999999997,75.0,2.95,0,0,11,4,1
2019-01-11 12:00:00,24024,14.45,0.0,319.75,3.03,68.25,2.95,0,0,12,4,1
2019-01-11 13:00:00,23950,15.4,0.0,376.5,3.1374999999999997,63.5,2.95,0,0,13,4,1
2019-01-11 14:00:00,24195,16.375,0.0,393.0,3.0999999999999996,59.5,2.95,0,0,14,4,1
2019-01-11 15:00:00,24403,17.175,0.0,403.75,3.1174999999999997,56.25,2.95,0,0,15,4,1
2019-01-11 16:00:00,25527,16.975,0.0,252.5,2.4475,58.25,2.95,0,0,16,4,1
2019-01-11 17:00:00,27622,15.2,0.0,168.5,2.505,70.0,2.95,0,0,17,4,1
2019-01-11 18:00:00,27685,12.65,0.375,35.5,2.0975,82.75,2.95,0,0,18,4,1
2019-01-11 19:00:00,27094,11.875,0.275,0.0,1.785,84.75,2.95,0,0,19,4,1
2019-01-11 20:00:00,26340,10.9,0.35,0.0,2.075,89.25,2.95,0,0,20,4,1
2019-01-11 21:00:00,25272,10.425,0.2,0.0,2.26,90.75,2.95,0,0,21,4,1
2019-01-11 22:00:00,23839,10.1,0.15,0.0,2.8325,90.75,2.95,0,0,22,4,1
2019-01-11 23:00:00,22337,10.375,0.35,0.0,2.84,88.25,2.95,0,0,23,4,1
2019-01-12 00:00:00,21255,9.675,0.275,0.0,2.645,89.75,2.95,0,1,0,5,1
2019-01-12 01:00:00,20544,9.85,0.35,0.0,2.49,88.0,2.95,0,1,1,5,1
2019-01-12 02:00:00,20013,9.675,0.1999999999999999,0.0,1.585,88.5,2.95,0,1,2,5,1
2019-01-12 03:00:00,19702,9.275,0.45,0.0,2.135,89.5,2.95,0,1,3,5,1
2019-01-12 04:00:00,19847,8.7,1.225,0.0,2.445,91.25,2.95,0,1,4,5,1
2019-01-12 05:00:00,20462,8.675,0.75,0.0,2.675,89.25,2.95,0,1,5,5,1
2019-01-12 06:00:00,21484,8.05,1.05,0.0,3.215,90.0,2.95,0,1,6,5,1
